,artist,firstName,itemInSession,lastName,length,level,location,sessionId,song,userId
5680,The Rumble Strips,Kate,55,Harrell,152.00608,paid,"Lansing-East Lansing, MI",797,Girls And Boys In Love,97
5681,Marilyn Manson,Kate,56,Harrell,218.8273,paid,"Lansing-East Lansing, MI",797,The Beautiful People,97
5682,Iration,Kate,57,Harrell,190.56281,paid,"Lansing-East Lansing, MI",797,Time Bomb,97
5683,Camila,Kate,58,Harrell,308.00934,paid,"Lansing-East Lansing, MI",797,Coleccionista De Canciones,97
5684,Evanescence,Kate,59,Harrell,290.01098,paid,"Lansing-East Lansing, MI",797,Lose Control,97
5685,Uniikki,Kate,60,Harrell,220.00281,paid,"Lansing-East Lansing, MI",797,Paa vauhtii,97
5686,keller williams,Kate,61,Harrell,230.39955,paid,"Lansing-East Lansing, MI",797,221,97
5687,The Avett Brothers,Mohammad,1,Rodriguez,271.0722,paid,"Sacramento--Roseville--Arden-Arcade, CA",744,The Perfect Space,88
5688,Tracy Bonham,Mohammad,2,Rodriguez,180.74077,paid,"Sacramento--Roseville--Arden-Arcade, CA",744,Mother Mother,88
5689,Five Iron Frenzy,Mohammad,3,Rodriguez,236.09424,paid,"Sacramento--Roseville--Arden-Arcade, CA",744,Canada,88
5690,Radiohead,Mohammad,5,Rodriguez,231.91465,paid,"Sacramento--Roseville--Arden-Arcade, CA",744,(Nice Dream),88
5691,Colbie Caillat,Mohammad,6,Rodriguez,203.98975,paid,"Sacramento--Roseville--Arden-Arcade, CA",744,Magic,88
5692,Fabolous / Ne-Yo,Mohammad,7,Rodriguez,253.59628,paid,"Sacramento--Roseville--Arden-Arcade, CA",744,Make Me Better,88
5693,Muse,Mohammad,8,Rodriguez,164.67546,paid,"Sacramento--Roseville--Arden-Arcade, CA",744,Minimum,88
5694,GrÃÂ©gory Lemarchal,Mohammad,9,Rodriguez,239.20281,paid,"Sacramento--Roseville--Arden-Arcade, CA",744,Mon Ange,88
5695,Counting Crows,Mohammad,10,Rodriguez,272.79628,paid,"Sacramento--Roseville--Arden-Arcade, CA",744,Mr. Jones,88
5696,Richard Ashcroft,Mohammad,11,Rodriguez,375.03955,paid,"Sacramento--Roseville--Arden-Arcade, CA",744,Money To Burn,88
5697,In This Moment,Mohammad,12,Rodriguez,226.40281,paid,"Sacramento--Roseville--Arden-Arcade, CA",744,Prayers,88
5698,Lionel Rogg,Mohammad,13,Rodriguez,172.38159,paid,"Sacramento--Roseville--Arden-Arcade, CA",744,Die Kunst der Fuge_ BWV 1080 (2007 Digital Remaster): Contrapunctus XVII - Inversus,88
5699,The O.C. Supertones,Mohammad,14,Rodriguez,199.8624,paid,"Sacramento--Roseville--Arden-Arcade, CA",744,Revolution,88
5700,Radiohead,Mohammad,15,Rodriguez,291.21261,paid,"Sacramento--Roseville--Arden-Arcade, CA",744,I Might Be Wrong,88
5701,Eric Prydz vs Floyd,Mohammad,16,Rodriguez,201.1424,paid,"Sacramento--Roseville--Arden-Arcade, CA",744,Proper Education,88
5702,Devin Townsend,Mohammad,17,Rodriguez,221.17832,paid,"Sacramento--Roseville--Arden-Arcade, CA",744,Christeen,88
5703,Battles,Mohammad,18,Rodriguez,511.92118,paid,"Sacramento--Roseville--Arden-Arcade, CA",744,TRAS,88
5704,Lloyd,Matthew,3,Jones,225.98485,paid,"Janesville-Beloit, WI",728,Party All Over Your Body,36
5705,Kruiz,Mohammad,19,Rodriguez,433.31873,paid,"Sacramento--Roseville--Arden-Arcade, CA",744,Possessed,88
5706,Anthony Hamilton,Matthew,4,Jones,232.54159,paid,"Janesville-Beloit, WI",728,Can't Let Go,36
5707,Rob Zombie,Matthew,5,Jones,220.13342,paid,"Janesville-Beloit, WI",728,Superbeast,36
5708,Sheryl Crow,Mohammad,20,Rodriguez,298.78812,paid,"Sacramento--Roseville--Arden-Arcade, CA",744,Picture,88
5709,Inimigos Da HP,Matthew,7,Jones,250.56608,paid,"Janesville-Beloit, WI",728,Caca E Cacador,36
5710,Yellowcard,Mohammad,21,Rodriguez,227.21261,paid,"Sacramento--Roseville--Arden-Arcade, CA",744,Space Travel,88
5711,The Pussycat Dolls,Matthew,8,Jones,235.83302,paid,"Janesville-Beloit, WI",728,How Many Times_ How Many Lies,36
5712,Justin Bieber,Mohammad,22,Rodriguez,214.67383,paid,"Sacramento--Roseville--Arden-Arcade, CA",744,One Time,88
5713,Bombay Bicycle Club,Matthew,9,Jones,245.75955,paid,"Janesville-Beloit, WI",728,Always Like This,36
5714,B.o.B,Mohammad,23,Rodriguez,269.63546,paid,"Sacramento--Roseville--Arden-Arcade, CA",744,Nothin' On You [feat. Bruno Mars] (Album Version),88
5715,Death Cab for Cutie,Matthew,10,Jones,119.40526,paid,"Janesville-Beloit, WI",728,You Can Do Better Than Me (Album Version),36
5716,BeyoncÃÂ©,Matthew,11,Jones,301.13914,paid,"Janesville-Beloit, WI",728,Me_ Myself And I,36
5717,BjÃÂ¶rk,Mohammad,24,Rodriguez,185.46893,paid,"Sacramento--Roseville--Arden-Arcade, CA",744,Cover Me,88
5718,Audioslave,Colm,0,Santana,295.47057,free,"Nashville-Davidson--Murfreesboro--Franklin, TN",787,Like A Stone,67
5719,Rogue Wave,Layla,0,Griffin,223.58159,paid,"Lake Havasu City-Kingman, AZ",739,Publish My Love (Album Version),24
5720,Lily Allen,Mohammad,25,Rodriguez,199.88853,paid,"Sacramento--Roseville--Arden-Arcade, CA",744,Not Fair,88
5721,Jack Johnson,Matthew,12,Jones,223.37261,paid,"Janesville-Beloit, WI",728,Sleep Through The Static,36
5722,Alicia Keys featuring Tony! Toni! TonÃÂ©! and Jermaine Paul,Layla,2,Griffin,284.15955,paid,"Lake Havasu City-Kingman, AZ",739,Diary,24
5723,Professor Longhair,Mohammad,26,Rodriguez,179.77424,paid,"Sacramento--Roseville--Arden-Arcade, CA",744,Hey Little Girl,88
5724,Helloween,Matthew,13,Jones,266.10893,paid,"Janesville-Beloit, WI",728,Murderer,36
5725,Arcade Fire,Mohammad,27,Rodriguez,267.80689,paid,"Sacramento--Roseville--Arden-Arcade, CA",744,Headlights Look Like Diamonds,88
5726,Charlie Hall,Layla,3,Griffin,286.82404,paid,"Lake Havasu City-Kingman, AZ",739,Your Glory Endures Forever (Flying Into Daybreak Album Version),24
5727,Big Daddy Weave,Matthew,15,Jones,265.76934,paid,"Janesville-Beloit, WI",728,You're Worthy Of My Praise - Album Version,36
5728,The Gerbils,Mohammad,28,Rodriguez,27.01016,paid,"Sacramento--Roseville--Arden-Arcade, CA",744,(iii),88
5729,Pretenders,Mohammad,29,Rodriguez,181.83791,paid,"Sacramento--Roseville--Arden-Arcade, CA",744,Love's a Mystery (LP Version),88
5730,Robert Palmer,Layla,4,Griffin,227.97016,paid,"Lake Havasu City-Kingman, AZ",739,Casting A Spell (Remixed) (1998 Digital Remaster),24
5731,Blind Blake,Matthew,16,Jones,169.40363,paid,"Janesville-Beloit, WI",728,Hes In The Jailhouse Now,36
5732,Fall Out Boy,Mohammad,31,Rodriguez,229.0673,paid,"Sacramento--Roseville--Arden-Arcade, CA",744,Sugar_ We're Goin Down,88
5733,Insane Clown Posse,Layla,5,Griffin,192.44363,paid,"Lake Havasu City-Kingman, AZ",739,Superballs,24
5734,Dwight Yoakam,Lily,0,Koch,239.3073,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,You're The One,15
5735,Modjo,Mohammad,33,Rodriguez,305.44934,paid,"Sacramento--Roseville--Arden-Arcade, CA",744,Lady (Hear Me Tonight),88
5736,Bill Medley & Jennifer Warnes,Layla,6,Griffin,290.32444,paid,"Lake Havasu City-Kingman, AZ",739,(I've Had) The Time Of My Life,24
5737,Dilated Peoples Featuring Kanye West,Matthew,18,Jones,245.15873,paid,"Janesville-Beloit, WI",728,This Way,36
5738,Donavon Frankenreiter,Lily,1,Koch,362.03057,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,Fool,15
5739,Cher,Mohammad,34,Rodriguez,166.94812,paid,"Sacramento--Roseville--Arden-Arcade, CA",744,I Go To Sleep (2005 Digital Remaster),88
5740,Black Eyed Peas,Layla,7,Griffin,257.54077,paid,"Lake Havasu City-Kingman, AZ",739,Imma Be,24
5741,Tab Benoit,Mohammad,35,Rodriguez,221.09995,paid,"Sacramento--Roseville--Arden-Arcade, CA",744,Jambalaya,88
5742,Staff Benda Bilili,Lily,2,Koch,405.05424,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,Marguerite,15
5743,BjÃÂ¶rk,Layla,8,Griffin,348.57751,paid,"Lake Havasu City-Kingman, AZ",739,Undo,24
5744,Kid Cudi / Kanye West / Common,Mohammad,36,Rodriguez,237.76608,paid,"Sacramento--Roseville--Arden-Arcade, CA",744,Make Her Say,88
5745,Pereza,Mohammad,37,Rodriguez,188.60363,paid,"Sacramento--Roseville--Arden-Arcade, CA",744,Lo  Que Tengo Yo Adentro,88
5746,Hot Chip,Lily,3,Koch,260.0224,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,Brothers,15
5747,Angels and Airwaves,Mohammad,38,Rodriguez,302.05342,paid,"Sacramento--Roseville--Arden-Arcade, CA",744,The Gift,88
5748,Lit,Lily,4,Koch,169.03791,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,My Own Worst Enemy,15
5749,MGMT,Lily,5,Koch,264.17587,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,Time To Pretend,15
5750,Otto von Schirach,Mohammad,39,Rodriguez,272.06485,paid,"Sacramento--Roseville--Arden-Arcade, CA",744,Dance Like A hoe,88
5751,Tinchy Stryder / Taio Cruz,Lily,6,Koch,195.36934,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,Take Me Back,15
5752,Just Jack,Mohammad,40,Rodriguez,295.91465,paid,"Sacramento--Roseville--Arden-Arcade, CA",744,Starz In Their Eyes,88
5753,Taylor Swift,Lily,7,Koch,233.89995,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,Love Story,15
5754,ISRAEL & NEW BREED,Mohammad,41,Rodriguez,120.52853,paid,"Sacramento--Roseville--Arden-Arcade, CA",744,Take the Limits Off,88
5755,Hootie And The Blowfish,Lily,8,Koch,227.05587,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,Only Wanna Be With You (LP Version),15
5756,T.Love,Mohammad,42,Rodriguez,271.09832,paid,"Sacramento--Roseville--Arden-Arcade, CA",744,Gnijacy Swiat,88
5757,Mayday Parade,Ryan,0,Smith,209.8673,free,"San Jose-Sunnyvale-Santa Clara, CA",800,Walk On Water Or Drown (Album),26
5758,Usher Featuring Lil' Jon & Ludacris,Lily,9,Koch,250.38322,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,Yeah!,15
5759,Michael BublÃÂ©,Mohammad,43,Rodriguez,253.88363,paid,"Sacramento--Roseville--Arden-Arcade, CA",744,Moondance (Album Version),88
5760,The Notorious B.I.G.,Ryan,1,Smith,230.03383,free,"San Jose-Sunnyvale-Santa Clara, CA",800,Hypnotize(Album Version),26
5761,Aphex Twin,Lily,10,Koch,290.97751,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,Heliospan,15
5762,ATB,Ryan,3,Smith,191.7122,free,"San Jose-Sunnyvale-Santa Clara, CA",800,Rising Moon,26
5763,Spice Girls,Mohammad,44,Rodriguez,240.97914,paid,"Sacramento--Roseville--Arden-Arcade, CA",744,2 Become 1,88
5764,Alliance Ethnik,Lily,11,Koch,265.76934,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,Creil City,15
5765,Franz Ferdinand,Mohammad,45,Rodriguez,233.06404,paid,"Sacramento--Roseville--Arden-Arcade, CA",744,The Fallen (Ruined By Justice),88
5766,Marc Et Claude,Lily,12,Koch,220.86485,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,I Need Your Lovin' (Like The Sunshine) (Radio Edit),15
5767,Telex,Mohammad,46,Rodriguez,44.48608,paid,"Sacramento--Roseville--Arden-Arcade, CA",744,ClichÃÂ©,88
5768,Laurie Berkner,Lily,13,Koch,169.35138,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,Froggie Went a-Courtin',15
5769,DMX,Lily,14,Koch,444.70812,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,Ready To Meet Him,15
5770,Phil Collins,Lily,15,Koch,322.24608,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,Another Day In Paradise,15
5771,Vanessa Carlton,Lily,16,Koch,237.42649,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,A Thousand Miles,15
5772,Lady GaGa,Lily,17,Koch,274.18077,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,Alejandro,15
5773,Tom Petty And The Heartbreakers,Lily,18,Koch,259.76118,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,A Woman In Love (It's Not Me),15
5774,Carcass,Lily,19,Koch,175.33342,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,Pyosisified (Rotten To The Gore),15
5775,The Car Is On Fire,Lily,20,Koch,218.69669,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,Manuel,15
5776,OneRepublic,Lily,21,Koch,224.67873,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,Secrets,15
5777,Coko featuring Kirk Franklin,Lily,25,Koch,249.3122,free,"Chicago-Naperville-Elgin, IL-IN-WI",764,I Get Joy,15
5778,The Script,Lily,32,Koch,260.67546,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,Breakeven,15
5779,Daughtry,Lily,33,Koch,255.65995,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,Home,15
5780,Alceu ValenÃÂ§a,Lily,34,Koch,162.58567,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,Recado Falado (MetrÃÂ´ Da Saudade),15
5781,King Diamond,Lily,35,Koch,101.22404,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,Introductions,15
5782,Avenged Sevenfold,Lily,36,Koch,288.23465,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,Scream (Album Version),15
5783,Celtic Woman,Lily,37,Koch,142.65424,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,Spanish Lady (Live From Slane Castle),15
5784,Ministry,Lily,38,Koch,222.51057,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,Jesus Built My Hotrod (Short_ Pusillanimous_ So-They-Can-Fit-More Commercials-On-The-Radio Edit),15
5785,Pavel Dobes,Lily,39,Koch,132.64934,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,Vzpominky IV.,15
5786,Prince & The New Power Generation,Lily,40,Koch,304.79628,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,Nothing Compares 2 U,15
5787,Nickelback,Lily,41,Koch,217.62567,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,Savin' Me,15
5788,John Mayer,Lily,42,Koch,161.56689,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,I'm Gonna Find Another You,15
5789,Lily Allen,Lily,43,Koch,197.45914,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,Him,15
5790,Radiohead,Lily,44,Koch,317.93587,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,Weird Fishes/Arpeggi,15
5791,Blink-182,Lily,45,Koch,166.60853,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,Untitled,15
5792,Jane's Addiction,Lily,46,Koch,309.86404,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,Classic Girl (2006 Remastered Album Version),15
5793,Dwight Yoakam,Lily,47,Koch,239.3073,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,You're The One,15
5794,Muse,Lily,48,Koch,209.50159,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,Supermassive Black Hole (Twilight Soundtrack Version),15
5795,Madonna,Lily,49,Koch,443.11465,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,Sorry (Man With Guitar Mix),15
5796,Hummersqueal,Lily,50,Koch,249.96526,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,Estoy harto de tÃÂ­,15
5797,Evanescence,Lily,51,Koch,236.12036,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,Bring Me To Life,15
5798,Charttraxx Karaoke,Lily,52,Koch,225.17506,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,Fireflies,15
5799,RÃÂ³isÃÂ­n Murphy,Lily,53,Koch,277.62893,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,Body Language,15
5800,Sugarland,Lily,55,Koch,242.1024,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,Joey,15
5801,Astrud Gilberto,Lily,56,Koch,371.53914,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,All I've Got,15
5802,Massive Attack,Lily,57,Koch,316.49914,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,Karmacoma,15
5803,The Tangent,Lily,58,Koch,1328.69179,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,In Earnest (live),15
5804,Cameo,Lily,59,Koch,211.98322,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,Word Up!,15
5805,Nelly / Jaheim,Lily,60,Koch,336.56118,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,My Place,15
5806,Daft Punk,Theodore,0,Harris,342.54322,free,"Red Bluff, CA",543,Around The World / Harder Better Faster Stronger,14
5807,Dashboard Confessional,Lily,61,Koch,275.01669,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,Dusk And Summer,15
5808,My Chemical Romance,Kate,1,Harrell,203.04934,paid,"Lansing-East Lansing, MI",806,Helena (So Long & Goodnight) (Album Version),97
5809,Laura Marling,Lily,62,Koch,220.99546,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,Cross Your Fingers (Single Version),15
5810,Charttraxx Karaoke,Theodore,1,Harris,225.17506,free,"Red Bluff, CA",543,Fireflies,14
5811,David Gray,Kate,2,Harrell,313.59955,paid,"Lansing-East Lansing, MI",806,Sail Away,97
5812,The Notorious B.I.G.,Lily,63,Koch,230.03383,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,Hypnotize(Album Version),15
5813,Florence + The Machine,Theodore,2,Harris,219.66322,free,"Red Bluff, CA",543,Dog Days Are Over (Radio Edit),14
5814,Lisa Hannigan,Kate,3,Harrell,246.96118,paid,"Lansing-East Lansing, MI",806,Lille,97
5815,Alesana,Lily,64,Koch,317.962,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,Apology,15
5816,Metallica / Marianne Faithfull,Kate,4,Harrell,279.11791,paid,"Lansing-East Lansing, MI",806,The Memory Remains,97
5817,Avril Lavigne,Lily,65,Koch,242.41587,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,My Happy Ending,15
5818,Bon Jovi,Kate,5,Harrell,250.69669,paid,"Lansing-East Lansing, MI",806,Livin' On A Prayer,97
5819,Radiohead,Lily,66,Koch,354.66404,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,How To Disappear Completely,15
5820,Veracocha,Jordan,0,Hicks,506.93179,free,"Salinas, CA",715,Carte Blanche,37
5821,Barry Tuckwell/Academy of St Martin-in-the-Fields/Sir Neville Marriner,Kate,6,Harrell,277.15873,paid,"Lansing-East Lansing, MI",806,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),97
5822,Dido,Lily,67,Koch,217.83465,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,Thank You,15
5823,Propagandhi,Chloe,3,Cuevas,139.20608,paid,"San Francisco-Oakland-Hayward, CA",805,Oka Everywhere,49
5824,Rick James,Kevin,1,Arellano,263.60118,free,"Harrisburg-Carlisle, PA",714,Ghetto Life,66
5825,Emil Gilels/Orchestre de la SociÃÂ©tÃÂ© des Concerts du Conservatoire/AndrÃÂ© Cluytens,Kate,7,Harrell,375.19628,paid,"Lansing-East Lansing, MI",806,Piano Concerto No. 2 in G minor Op. 22 (2006 Digital Remaster): III.  Presto,97
5826,Turisas,Lily,69,Koch,261.92934,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,Battle Metal,15
5827,Box Car Racer,Chloe,4,Cuevas,196.93669,paid,"San Francisco-Oakland-Hayward, CA",805,There Is,49
5828,Muse,Chloe,5,Cuevas,209.50159,paid,"San Francisco-Oakland-Hayward, CA",805,Supermassive Black Hole (Twilight Soundtrack Version),49
5829,Otis Rush,Lily,70,Koch,176.63955,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,Checking On My Baby,15
5830,Mercyful Fate,Kate,8,Harrell,235.80689,paid,"Lansing-East Lansing, MI",806,Listen To The Bell,97
5831,Skye Sweetnam,Lily,71,Koch,158.40608,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,Sharada,15
5832,Ida Corr Vs Fedde Le Grand,Kate,9,Harrell,150.46485,paid,"Lansing-East Lansing, MI",806,Let Me Think About It,97
5833,Kurt Vile,Lily,72,Koch,202.34404,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,Best Love,15
5834,Steinski,Kate,10,Harrell,101.72036,paid,"Lansing-East Lansing, MI",806,Product Of The Environment (Redfern Gowanus Electro Mix),97
5835,Shaggy / Brian & Tony Gold,Lily,73,Koch,199.94077,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,Hey Sexy Lady,15
5836,Bread,Lily,74,Koch,190.53669,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,Look What You've Done (LP Version),15
5837,BeyoncÃÂ©,Lily,75,Koch,260.20526,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,Be With You,15
5838,Divinyls,Zachary,0,Thomas,227.68281,free,"New York-Newark-Jersey City, NY-NJ-PA",592,I Touch Myself,19
5839,Erin Bode,Lily,76,Koch,252.05506,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,Here_ There And Everywhere,15
5840,Drowning Pool,Zachary,1,Thomas,229.35465,free,"New York-Newark-Jersey City, NY-NJ-PA",592,Reason I'm Alive (Explicit),19
5841,Brujeria,Zachary,2,Thomas,143.25506,free,"New York-Newark-Jersey City, NY-NJ-PA",592,Pititis_ Te Invoco (Album Version),19
5842,Joyce Cooling,Zachary,3,Thomas,248.11057,free,"New York-Newark-Jersey City, NY-NJ-PA",592,It's Time I Go (Jazz),19
5843,The White Stripes,Zachary,4,Thomas,160.31302,free,"New York-Newark-Jersey City, NY-NJ-PA",592,Blue Orchid,19
5844,R.I.O.,Zachary,5,Thomas,217.12934,free,"New York-Newark-Jersey City, NY-NJ-PA",592,When The Sun Comes Down,19
5845,Bap,Zachary,6,Thomas,277.21098,free,"New York-Newark-Jersey City, NY-NJ-PA",592,FÃÂ¼r Maria (Album Version),19
5846,Guns N' Roses,Ryan,0,Smith,406.17751,free,"San Jose-Sunnyvale-Santa Clara, CA",811,Paradise City,26
5847,A3Bandas,Ryan,1,Smith,107.10159,free,"San Jose-Sunnyvale-Santa Clara, CA",811,El arca de Noe,26
5848,System of a Down,Emily,0,Benson,205.7922,paid,"Augusta-Richmond County, GA-SC",768,Sad Statue,58
5849,Ghostland Observatory,Emily,1,Benson,224.26077,paid,"Augusta-Richmond County, GA-SC",768,Stranger Lover,58
5850,Evergreen Terrace,Emily,2,Benson,172.38159,paid,"Augusta-Richmond County, GA-SC",768,Zero,58
5851,BjÃÂ¶rk,Kaleb,0,Cook,248.55465,free,"Yuba City, CA",770,Human Behaviour,54
5852,Evanescence,Kaleb,1,Cook,279.27465,free,"Yuba City, CA",770,Tourniquet,54
5853,The Rascals,Chloe,0,Cuevas,179.33016,paid,"San Francisco-Oakland-Hayward, CA",816,People Got To Be Free,49
5854,A Day To Remember,Chloe,1,Cuevas,213.81179,paid,"San Francisco-Oakland-Hayward, CA",816,My Life For Hire,49
5855,Barry Tuckwell/Academy of St Martin-in-the-Fields/Sir Neville Marriner,Chloe,2,Cuevas,277.15873,paid,"San Francisco-Oakland-Hayward, CA",816,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),49
5856,Train,Chloe,3,Cuevas,213.68118,paid,"San Francisco-Oakland-Hayward, CA",816,Shelter Me,49
5857,Unearth,Kate,0,Harrell,283.58485,paid,"Lansing-East Lansing, MI",817,Letting Go,97
5858,Guns N' Roses,Chloe,4,Cuevas,459.20608,paid,"San Francisco-Oakland-Hayward, CA",816,Sympathy For The Devil,49
5859,Junior Kelly,Kate,1,Harrell,262.26893,paid,"Lansing-East Lansing, MI",817,Jah Jah Live On,97
5860,Kings Of Leon,Chloe,5,Cuevas,201.79546,paid,"San Francisco-Oakland-Hayward, CA",816,Revelry,49
5861,Eric Johnson,Kate,2,Harrell,183.37914,paid,"Lansing-East Lansing, MI",817,S.R.V.,97
5862,The Pretend It's December Choir,Chloe,6,Cuevas,265.53424,paid,"San Francisco-Oakland-Hayward, CA",816,It's Christmas So We'll Stop (Choir Version),49
5863,Harmonia,Kate,4,Harrell,655.77751,paid,"Lansing-East Lansing, MI",817,Sehr kosmisch,97
